player_id,player_name,position,prior_team,target_season,career_state,career_flags,target_age,prior_seasons,prior_games,full_prior_seasons,latest_games,latest_rate,older_rate,rate_trend_pct,opportunity_trend_pct,latest_percentile,role_bucket,role_rank,role_stability,star_flag,shortened_prior,cohort_rows,cohort_rate,history_weight,state_adjustment,evidence_floor,predicted_games,contract_status,contract_decision_type,contract_rebound_research,generic_role_rate,identity_raw_rate,identity_shrunk_rate,identity_state_rate,identity_guardrail_rate,identity_contract_rate,generic_role_total,identity_raw_total,identity_shrunk_total,identity_state_total,identity_guardrail_total,identity_contract_total,generic_role_eq17,identity_raw_eq17,identity_shrunk_eq17,identity_state_eq17,identity_guardrail_eq17,identity_contract_eq17,forecast_team,forecast_position,current_roster_match,target_position,target_team,target_role,prior_role,target_room_ordinal,depth_verified,target_role_source,priorTeam,targetTeam,newTeam,priorQuarterbackId,targetQuarterbackId,targetQuarterback,newQuarterback,quarterbackRateDeltaPct,quarterbackFactor,priorSchemeValue,destinationSchemeValue,schemeDeltaPct,schemeFactor,newHeadCoach,newOffensiveCoordinator,offensiveContinuity,coachContinuityScore,coachingNote,seasonMatchupIndex,seasonMatchupFactor,nextOpponent,nextMatchupIndex,nextMatchupFactor,combinedFactor,role_generic_rate,last_year_raw_rate,last_year_rate,last_year_context_rate,last_year_games,last_year_reported_rate,older_fallback_rate,last_year_sample_weight,projection_blend_weight,context_eligible,projected_games_v21,role_generic_total,last_season_total,last_season_context_total,productionChanged,last_season_rate,last_season_context_rate,playerName,team,primaryMetric,role,roleSource,officialProjection,candidateProjection,delta,actualGames,candidateRemainingGames,nextGameRate,newsSignal,newsModifier,newsApplied
4432374,Ahmani Marshall,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,,,RB,CLE,UNCERTAIN,UNCERTAIN,4,False,uncertain fallback because no verified depth source was available,,CLE,False,,3122840,Deshaun Watson,False,0.000000,1.000000,,0.230916,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.025864,1.006466,JAX,0.808751,0.960000,1.006466,31.900000,31.900000,31.900000,31.900000,0.000000,31.900000,31.900000,0.350000,0.400000,False,17.000000,542.300000,542.300000,542.300000,False,31.900000,31.900000,Ahmani Marshall,CLE,scrimmageYards,UNCERTAIN,uncertain fallback because no verified depth source was available,467.000000,467.000000,,0.000000,17.000000,,,1.000000,False
2515270,Michael Burton,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,,,RB,CLE,UNCERTAIN,UNCERTAIN,3,False,uncertain fallback because no verified depth source was available,,CLE,False,,3122840,Deshaun Watson,False,0.000000,1.000000,,0.230916,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.025864,1.006466,JAX,0.808751,0.960000,1.006466,31.900000,31.900000,31.900000,31.900000,0.000000,31.900000,31.900000,0.350000,0.400000,False,17.000000,542.300000,542.300000,542.300000,False,31.900000,31.900000,Michael Burton,CLE,scrimmageYards,UNCERTAIN,uncertain fallback because no verified depth source was available,467.000000,467.000000,,0.000000,17.000000,,,1.000000,False
4879256,Barika Kpeenu,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TB,,,RB,TB,UNCERTAIN,UNCERTAIN,4,False,uncertain fallback because no verified depth source was available,,TB,False,,3052587,Baker Mayfield,False,0.000000,1.000000,,0.168519,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,1.020784,1.005196,CIN,1.282767,1.040000,1.005196,31.900000,31.900000,31.900000,31.900000,0.000000,31.900000,31.900000,0.350000,0.400000,False,17.000000,542.300000,542.300000,542.300000,False,31.900000,31.900000,Barika Kpeenu,TB,scrimmageYards,UNCERTAIN,uncertain fallback because no verified depth source was available,465.000000,465.000000,,0.000000,17.000000,,,1.000000,False
00-0038738,Hunter Luepke,RB,DAL,2026.000000,ASCENDING,ROLE_DROP,26.509080,3.000000,38.000000,3.000000,14.000000,12.857143,8.212857,56.548965,34.199134,0.000000,BACKUP,4.000000,LOW,False,False,137.000000,5.866667,0.844444,1.060000,0.000000,12.104000,UNKNOWN,,False,10.900000,11.331936,10.481783,11.110690,11.110690,11.110690,131.933600,137.161755,126.871502,134.483793,134.483793,134.483793,185.300000,192.642914,178.190312,188.881731,188.881731,188.881731,DAL,RB,True,RB,DAL,UNCERTAIN,BACKUP,4,False,uncertain fallback because no verified depth source was available,DAL,DAL,False,00-0033077,4360698,Joe Milton III,True,-82.914104,0.940000,0.135091,0.135091,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,1.019665,1.004916,NYG,1.162522,1.040000,0.944621,31.900000,12.392714,31.900000,31.900000,14.000000,12.857143,8.212857,0.900000,0.400000,False,17.000000,542.300000,542.300000,542.300000,False,31.900000,31.900000,Hunter Luepke,DAL,scrimmageYards,UNCERTAIN,uncertain fallback because no verified depth source was available,464.000000,464.000000,,0.000000,17.000000,,,1.000000,False
00-0040644,Trevor Etienne,RB,CAR,2026.000000,LOW_SAMPLE,,22.147594,1.000000,17.000000,1.000000,17.000000,6.294118,,0.000000,0.000000,0.000000,ROTATIONAL,3.000000,LOW,False,False,114.000000,26.032967,0.459459,1.000000,0.000000,14.517241,UNKNOWN,,False,37.400000,6.294118,16.963766,16.963766,16.963766,16.963766,542.944828,91.373225,246.267085,246.267085,246.267085,246.267085,635.800000,107.000000,288.384021,288.384021,288.384021,288.384021,CAR,RB,True,RB,CAR,UNCERTAIN,ROTATIONAL,4,False,uncertain fallback because no verified depth source was available,CAR,CAR,False,00-0039150,4685720,Bryce Young,True,0.000000,1.000000,0.191667,0.191667,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,0.998390,0.999598,CHI,1.040884,1.010221,0.999598,31.900000,8.854706,31.900000,31.900000,17.000000,6.294118,31.900000,0.900000,0.000000,False,17.000000,542.300000,542.300000,542.300000,False,31.900000,31.900000,Trevor Etienne,CAR,scrimmageYards,UNCERTAIN,uncertain fallback because no verified depth source was available,460.000000,460.000000,,0.000000,17.000000,,,1.000000,False
00-0033376,Patrick Ricard,RB,BAL,2026.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON,32.266898,3.000000,22.000000,1.000000,5.000000,2.200000,4.030000,-45.409429,-11.111111,0.000000,BACKUP,5.000000,MEDIUM,False,True,132.000000,5.986111,0.733333,0.885865,0.000000,7.576471,UNKNOWN,,False,10.900000,2.691920,3.570371,3.162866,3.162866,3.162866,82.583529,20.395250,27.050809,23.963360,23.963360,23.963360,185.300000,45.762634,60.696302,53.768718,53.768718,53.768718,NYG,RB,True,RB,NYG,UNCERTAIN,BACKUP,4,False,uncertain fallback because no verified depth source was available,BAL,NYG,True,00-0034796,4689114,Jaxson Dart,True,-17.233649,0.986213,0.180247,0.195652,8.546754,1.011965,True,True,LOW,,New head coach and offensive staff.,1.003934,1.000984,DAL,1.092882,1.023221,0.998995,31.900000,2.932000,31.900000,31.900000,5.000000,2.200000,4.030000,0.600000,0.400000,False,17.000000,542.300000,542.300000,542.300000,False,31.900000,31.900000,Patrick Ricard,NYG,scrimmageYards,UNCERTAIN,uncertain fallback because no verified depth source was available,452.000000,452.000000,,0.000000,17.000000,,,1.000000,False
00-0034959,Andrew Beck,RB,NYJ,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,LATE_CAREER|SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,30.298343,3.000000,25.000000,2.000000,11.000000,4.545455,1.691667,168.696820,-22.630561,0.000000,BACKUP,6.000000,MEDIUM,False,True,132.000000,5.986111,0.806452,1.020000,0.000000,8.087838,UNKNOWN,,False,10.900000,2.791818,3.410068,3.478270,3.478270,3.478270,88.157432,22.579773,27.580080,28.131682,28.131682,28.131682,185.300000,47.460909,57.971163,59.130587,59.130587,59.130587,NYJ,RB,True,RB,NYJ,UNCERTAIN,BACKUP,3,False,uncertain fallback because no verified depth source was available,NYJ,NYJ,False,00-0036945,4250360,Bailey Zappe,True,0.000000,1.000000,0.189796,0.189796,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.976215,0.994054,TEN,0.933639,0.983410,0.994054,31.900000,3.917622,31.900000,31.900000,11.000000,4.545455,1.691667,0.780000,0.400000,False,17.000000,542.300000,542.300000,542.300000,False,31.900000,31.900000,Andrew Beck,NYJ,scrimmageYards,UNCERTAIN,uncertain fallback because no verified depth source was available,438.000000,438.000000,,0.000000,17.000000,,,1.000000,False
4430893,Chip Trayanum,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYJ,,,RB,NYJ,UNCERTAIN,UNCERTAIN,4,False,uncertain fallback because no verified depth source was available,,NYJ,False,,4250360,Bailey Zappe,False,0.000000,1.000000,,0.189796,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.976215,0.994054,TEN,0.933639,0.983410,0.994054,31.900000,31.900000,31.900000,31.900000,0.000000,31.900000,31.900000,0.350000,0.400000,False,17.000000,542.300000,542.300000,542.300000,False,31.900000,31.900000,Chip Trayanum,NYJ,scrimmageYards,UNCERTAIN,uncertain fallback because no verified depth source was available,438.000000,438.000000,,0.000000,17.000000,,,1.000000,False
4241802,Jalen Reagor,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,,,WR,MIA,STARTER,UNCERTAIN,2,True,Ourlads depth chart,,MIA,False,,4242512,Malik Willis,False,0.000000,1.000000,,0.531453,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,0.958980,0.989745,LV,1.058785,1.014696,0.989745,53.000000,53.000000,53.000000,53.000000,0.000000,53.000000,53.000000,0.350000,0.400000,False,17.000000,901.000000,901.000000,901.000000,False,53.000000,53.000000,Jalen Reagor,MIA,receivingYards,STARTER,Ourlads depth chart,1067.000000,1067.000000,,0.000000,17.000000,,,1.000000,False
00-0038104,Tyquan Thornton,WR,KC,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,26.068277,3.000000,25.000000,2.000000,12.000000,36.500000,11.176389,226.581335,40.506329,30.659670,BACKUP,5.000000,MEDIUM,False,True,497.000000,8.200000,0.806452,1.020000,0.000000,8.033784,UNKNOWN,,False,6.000000,21.001957,18.524159,18.894642,18.894642,18.894642,48.202703,168.725184,148.819089,151.795471,151.795471,151.795471,102.000000,357.033275,314.910705,321.208920,321.208920,321.208920,KC,WR,True,WR,KC,STARTER,BACKUP,3,True,Ourlads depth chart,KC,KC,False,00-0033873,3139477,Patrick Mahomes,True,0.000000,1.000000,0.568306,0.568306,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.962215,0.990554,DEN,0.940766,0.985191,0.990554,40.000000,33.967639,40.000000,40.000000,12.000000,36.500000,11.176389,0.900000,0.400000,False,17.000000,680.000000,680.000000,680.000000,False,40.000000,40.000000,Tyquan Thornton,KC,receivingYards,STARTER,Ourlads depth chart,1022.000000,1022.000000,,0.000000,17.000000,,,1.000000,False
00-0032398,Chris Moore,WR,WAS,2026.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,33.211476,2.000000,25.000000,2.000000,10.000000,20.700000,28.266667,-26.768868,-1.428571,5.997001,ROTATIONAL,4.000000,LOW,False,True,21.000000,22.125000,0.757576,0.915386,0.000000,11.192369,UNKNOWN,,False,17.200000,22.796645,22.633822,20.718685,20.718685,20.718685,192.508744,255.148463,253.326087,231.891159,231.891159,231.891159,292.400000,387.542971,384.774978,352.217637,352.217637,352.217637,BAL,WR,True,WR,BAL,STARTER,ROTATIONAL,1,True,Ourlads depth chart,WAS,BAL,True,00-0032268,3916387,Lamar Jackson,True,15.679601,1.028223,0.631944,0.520988,-17.557998,0.961372,True,True,LOW,,New head coach and offensive staff.,0.984211,0.996053,IND,1.210221,1.040000,0.984604,67.000000,22.364667,67.000000,67.000000,10.000000,20.700000,28.266667,0.780000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Chris Moore,BAL,receivingYards,STARTER,Ourlads depth chart,986.000000,986.000000,,0.000000,17.000000,,,1.000000,False
00-0033921,Chris Godwin Jr.,WR,TB,2026.000000,ESTABLISHED,SHORTENED_PRIOR_SEASON|ROLE_DROP,30.511900,3.000000,33.000000,2.000000,9.000000,40.000000,74.568067,-46.357735,-32.808556,37.556222,ROTATIONAL,4.000000,LOW,False,True,35.000000,17.916667,0.868421,1.000000,0.000000,9.973333,UNKNOWN,,False,17.200000,55.374670,50.445986,50.445986,50.445986,50.445986,171.541333,552.270044,503.114629,503.114629,503.114629,503.114629,292.400000,941.369393,857.581754,857.581754,857.581754,857.581754,TB,WR,True,WR,TB,STARTER,ROTATIONAL,1,True,Ourlads depth chart,TB,TB,False,00-0034855,3052587,Baker Mayfield,True,0.000000,1.000000,0.672222,0.672222,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.992746,0.998186,CIN,0.828246,0.960000,0.998186,67.000000,47.604975,67.000000,67.000000,9.000000,40.000000,74.568067,0.780000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Chris Godwin Jr.,TB,receivingYards,STARTER,Ourlads depth chart,977.000000,977.000000,,0.000000,17.000000,,,1.000000,False
00-0034419,Braxton Berrios,WR,HOU,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,30.906158,3.000000,26.000000,1.000000,4.000000,9.250000,5.206250,77.671068,73.128945,0.299850,BACKUP,6.000000,MEDIUM,False,True,77.000000,8.187500,0.812500,1.020000,0.000000,7.863158,UNKNOWN,,False,6.000000,6.223761,6.591962,6.723801,6.723801,6.723801,47.178947,48.938416,51.833639,52.870312,52.870312,52.870312,102.000000,105.803938,112.063356,114.304623,114.304623,114.304623,NYG,WR,True,WR,NYG,STARTER,BACKUP,1,True,Ourlads depth chart,HOU,NYG,True,00-0039163,4689114,Jaxson Dart,True,-25.287735,0.954482,0.629091,0.602767,-4.184468,0.990794,True,True,LOW,,New head coach and offensive staff.,1.043233,1.010808,DAL,1.229679,1.040000,0.955917,67.000000,7.632500,67.000000,67.000000,4.000000,9.250000,5.206250,0.600000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Braxton Berrios,NYG,receivingYards,STARTER,Ourlads depth chart,949.000000,949.000000,,0.000000,17.000000,,,1.000000,False
00-0034837,Calvin Ridley,WR,TEN,2026.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP,31.700151,3.000000,41.000000,2.000000,7.000000,43.285714,59.802941,-27.619422,-30.391265,43.628186,ROTATIONAL,4.000000,LOW,False,True,21.000000,22.125000,0.836735,0.918421,0.000000,11.160377,UNKNOWN,,False,17.200000,49.113360,44.707097,41.059920,41.059920,41.059920,191.958491,548.123633,498.948076,458.244205,458.244205,458.244205,292.400000,834.927123,760.020654,698.018646,698.018646,698.018646,TEN,WR,True,WR,TEN,STARTER,ROTATIONAL,1,True,Ourlads depth chart,TEN,TEN,False,00-0040676,4688380,Cam Ward,True,0.000000,1.000000,0.541339,0.541339,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.051544,1.012886,NYJ,0.978413,0.994603,1.012886,67.000000,49.892605,67.000000,67.000000,7.000000,43.285714,59.802941,0.600000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Calvin Ridley,TEN,receivingYards,STARTER,Ourlads depth chart,932.000000,932.000000,,0.000000,17.000000,,,1.000000,False
00-0037487,Deven Thompkins,WR,ATL,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,26.692519,3.000000,29.000000,1.000000,7.000000,3.857143,4.308824,-10.482691,-58.580362,0.000000,BACKUP,7.000000,LOW,False,True,497.000000,8.200000,0.828571,1.000000,0.000000,8.495122,UNKNOWN,,False,6.000000,4.319661,4.984862,4.984862,4.984862,4.984862,50.970732,36.696048,42.347012,42.347012,42.347012,42.347012,102.000000,73.434240,84.742656,84.742656,84.742656,84.742656,LV,WR,True,WR,LV,STARTER,BACKUP,1,True,Ourlads depth chart,ATL,LV,True,00-0039917,14880,Kirk Cousins,True,-21.851665,0.960667,0.511905,0.460215,-10.097524,0.977785,True,True,LOW,,New head coach and offensive staff.,0.930290,0.982573,MIA,0.915809,0.978952,0.922956,67.000000,4.037815,67.000000,67.000000,7.000000,3.857143,4.308824,0.600000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Deven Thompkins,LV,receivingYards,STARTER,Ourlads depth chart,926.000000,926.000000,,0.000000,17.000000,,,1.000000,False
00-0033589,David Moore,WR,CAR,2026.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP,31.628966,3.000000,24.000000,1.000000,3.000000,1.666667,20.693333,-91.945876,-88.419224,0.000000,BACKUP,7.000000,LOW,False,True,52.000000,7.350000,0.750000,0.914968,0.000000,7.200000,UNKNOWN,,False,6.000000,8.342456,8.094342,7.406066,7.406066,7.406066,43.200000,60.065684,58.279263,53.323677,53.323677,53.323677,102.000000,141.821754,137.603816,125.903126,125.903126,125.903126,CAR,WR,True,WR,CAR,STARTER,BACKUP,1,True,Ourlads depth chart,CAR,CAR,False,00-0039150,4685720,Bryce Young,True,0.000000,1.000000,0.602083,0.602083,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,0.984883,0.996221,CHI,1.151000,1.037750,0.996221,67.000000,14.034000,67.000000,67.000000,3.000000,1.666667,20.693333,0.350000,0.040000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,David Moore,CAR,receivingYards,STARTER,Ourlads depth chart,918.000000,918.000000,,0.000000,17.000000,,,1.000000,False
00-0037666,Jalen Tolbert,WR,DAL,2026.000000,ESTABLISHED,SHORTENED_PRIOR_SEASON|ROLE_DROP,27.511154,3.000000,43.000000,3.000000,12.000000,16.916667,30.023529,-43.655303,-27.731933,2.923538,BACKUP,5.000000,LOW,False,True,497.000000,8.200000,0.895833,1.000000,0.000000,12.534545,UNKNOWN,,False,6.000000,22.810795,21.288837,21.288837,21.288837,21.288837,75.207273,285.922943,266.845894,266.845894,266.845894,266.845894,102.000000,387.783510,361.910228,361.910228,361.910228,361.910228,MIA,WR,True,WR,MIA,STARTER,BACKUP,3,True,Ourlads depth chart,DAL,MIA,True,00-0033077,4242512,Malik Willis,True,-60.599736,0.940000,0.637562,0.531453,-16.642845,0.963386,True,True,LOW,,New head coach and offensive staff.,0.958980,0.989745,LV,1.058785,1.014696,0.896296,40.000000,18.227353,40.000000,40.000000,12.000000,16.916667,30.023529,0.900000,0.400000,False,17.000000,680.000000,680.000000,680.000000,False,40.000000,40.000000,Jalen Tolbert,MIA,receivingYards,STARTER,Ourlads depth chart,844.000000,844.000000,,0.000000,17.000000,,,1.000000,False
00-0034487,Trent Sherfield,WR,ARI,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,30.514638,3.000000,28.000000,2.000000,4.000000,5.250000,6.886364,-23.762376,8.695652,0.000000,BACKUP,7.000000,MEDIUM,False,True,77.000000,8.187500,0.823529,1.000000,0.000000,8.945000,UNKNOWN,,False,6.000000,6.472839,6.775426,6.775426,6.775426,6.775426,53.670000,57.899546,60.606189,60.606189,60.606189,60.606189,102.000000,110.038266,115.182248,115.182248,115.182248,115.182248,BUF,WR,True,WR,BUF,STARTER,BACKUP,4,True,Ourlads depth chart,ARI,BUF,True,00-0033119,4039034,Shane Buechele,True,-63.398693,0.940000,0.449275,0.585317,30.280338,1.060000,True,True,MEDIUM,,Head-coach change with some offensive-system continuity.,0.973810,0.993453,HOU,0.914540,0.978635,0.989876,40.000000,5.904546,40.000000,40.000000,4.000000,5.250000,6.886364,0.600000,0.400000,False,17.000000,680.000000,680.000000,680.000000,False,40.000000,40.000000,Trent Sherfield,BUF,receivingYards,STARTER,Ourlads depth chart,806.000000,806.000000,,0.000000,17.000000,,,1.000000,False
00-0034854,KhaDarel Hodge,WR,ATL,2026.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP,32.661157,3.000000,33.000000,3.000000,8.000000,3.875000,13.540909,-71.383014,-2.654867,0.000000,BACKUP,6.000000,LOW,False,True,52.000000,7.350000,0.804878,0.906711,0.000000,9.186667,UNKNOWN,,False,6.000000,7.161943,7.198637,6.527082,6.527082,6.527082,55.120000,65.794385,66.131481,59.962124,59.962124,59.962124,102.000000,121.753035,122.376833,110.960390,110.960390,110.960390,SF,WR,True,WR,SF,STARTER,BACKUP,3,True,Ourlads depth chart,ATL,SF,True,00-0039917,4361741,Brock Purdy,True,9.334006,1.016801,0.511905,0.447320,-12.616601,0.972243,False,False,HIGH,,Offensive leadership retained.,0.983415,0.995854,LAR,1.041441,1.010360,0.984479,40.000000,6.001500,40.000000,40.000000,8.000000,3.875000,13.540909,0.780000,0.450000,False,17.000000,680.000000,680.000000,680.000000,False,40.000000,40.000000,KhaDarel Hodge,SF,receivingYards,STARTER,Ourlads depth chart,801.000000,801.000000,,0.000000,17.000000,,,1.000000,False
3916071,Gary Jennings,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAC,,,WR,LAC,STARTER,UNCERTAIN,1,True,Ourlads depth chart,,LAC,False,,4038941,Justin Herbert,False,0.000000,1.000000,,0.687732,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.967216,0.991804,ARI,0.985605,0.996401,0.991804,67.000000,67.000000,67.000000,67.000000,0.000000,67.000000,67.000000,0.350000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Gary Jennings,LAC,receivingYards,STARTER,Ourlads depth chart,792.000000,792.000000,,0.000000,17.000000,,,1.000000,False
00-0039146,Jayden Reed,WR,GB,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ROLE_DROP,26.344805,3.000000,38.000000,2.000000,5.000000,41.400000,50.114522,-17.389215,-10.639887,40.254873,BACKUP,5.000000,LOW,False,True,497.000000,8.200000,0.863636,1.000000,0.000000,11.458000,UNKNOWN,,False,6.000000,46.752474,41.495318,41.495318,41.495318,41.495318,68.748000,535.689842,475.453355,475.453355,475.453355,475.453355,102.000000,794.792051,705.420408,705.420408,705.420408,705.420408,GB,WR,True,WR,GB,STARTER,BACKUP,3,True,Ourlads depth chart,GB,GB,False,00-0036264,4036378,Jordan Love,True,0.000000,1.000000,0.617391,0.617391,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,0.990108,0.997527,MIN,0.833745,0.960000,0.997527,40.000000,44.885809,40.000000,40.000000,5.000000,41.400000,50.114522,0.600000,0.040000,False,17.000000,680.000000,680.000000,680.000000,False,40.000000,40.000000,Jayden Reed,GB,receivingYards,STARTER,Ourlads depth chart,785.000000,785.000000,,0.000000,17.000000,,,1.000000,False
00-0039855,Jalen McMillan,WR,TB,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ROLE_DROP,24.734916,2.000000,17.000000,1.000000,4.000000,44.500000,35.461538,25.488069,-15.948276,45.952024,BACKUP,6.000000,LOW,False,True,497.000000,8.200000,0.739130,1.020000,0.000000,8.468966,UNKNOWN,,False,6.000000,40.155025,31.818931,32.455310,32.455310,32.455310,50.813793,340.071519,269.473431,274.862900,274.862900,274.862900,102.000000,682.635418,540.921831,551.740267,551.740267,551.740267,TB,WR,True,WR,TB,STARTER,BACKUP,4,True,Ourlads depth chart,TB,TB,False,00-0034855,3052587,Baker Mayfield,True,0.000000,1.000000,0.672222,0.672222,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.992746,0.998186,CIN,0.828246,0.960000,0.998186,40.000000,40.884615,40.000000,40.000000,4.000000,44.500000,35.461538,0.600000,0.400000,False,17.000000,680.000000,680.000000,680.000000,False,40.000000,40.000000,Jalen McMillan,TB,receivingYards,STARTER,Ourlads depth chart,773.000000,773.000000,,0.000000,17.000000,,,1.000000,False
4832800,Denzel Boston,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,,,WR,CLE,STARTER,UNCERTAIN,1,True,Ourlads depth chart,,CLE,False,,3122840,Deshaun Watson,False,0.000000,1.000000,,0.442748,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.043905,1.010976,JAX,0.991104,0.997776,1.010976,67.000000,67.000000,67.000000,67.000000,0.000000,67.000000,67.000000,0.350000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Denzel Boston,CLE,receivingYards,STARTER,Ourlads depth chart,752.000000,752.000000,,0.000000,17.000000,,,1.000000,False
4240573,Ihmir Smith-Marsette,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,,,WR,ARI,STARTER,UNCERTAIN,1,True,Ourlads depth chart,,ARI,False,,2578570,Jacoby Brissett,False,0.000000,1.000000,,0.449275,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.002649,1.000662,LAC,0.916655,0.979164,1.000662,67.000000,67.000000,67.000000,67.000000,0.000000,67.000000,67.000000,0.350000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Ihmir Smith-Marsette,ARI,receivingYards,STARTER,Ourlads depth chart,741.000000,741.000000,,0.000000,17.000000,,,1.000000,False
4869645,Caleb Douglas,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,,,WR,MIA,STARTER,UNCERTAIN,1,True,Ourlads depth chart,,MIA,False,,4242512,Malik Willis,False,0.000000,1.000000,,0.531453,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,0.958980,0.989745,LV,1.058785,1.014696,0.989745,67.000000,67.000000,67.000000,67.000000,0.000000,67.000000,67.000000,0.350000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Caleb Douglas,MIA,receivingYards,STARTER,Ourlads depth chart,637.000000,637.000000,,0.000000,17.000000,,,1.000000,False
00-0037132,Britain Covey,WR,PHI,2026.000000,DEVELOPING,SHORTENED_PRIOR_SEASON,29.457805,3.000000,26.000000,1.000000,6.000000,3.333333,5.400000,-38.271605,-43.502825,0.000000,BACKUP,5.000000,LOW,False,True,77.000000,8.187500,0.684211,1.000000,0.000000,7.350000,UNKNOWN,,False,6.000000,4.204396,5.462218,5.462218,5.462218,5.462218,44.100000,30.902309,40.147304,40.147304,40.147304,40.147304,102.000000,71.474729,92.857709,92.857709,92.857709,92.857709,PHI,WR,True,WR,PHI,STARTER,BACKUP,1,True,Ourlads depth chart,PHI,PHI,False,00-0036389,4040715,Jalen Hurts,True,0.000000,1.000000,0.623913,0.623913,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,1.081776,1.020444,WAS,1.170035,1.040000,1.020444,67.000000,4.160000,67.000000,67.000000,6.000000,3.333333,5.400000,0.600000,0.400000,False,17.000000,1139.000000,1139.000000,1139.000000,False,67.000000,67.000000,Britain Covey,PHI,receivingYards,STARTER,Ourlads depth chart,617.000000,617.000000,,0.000000,17.000000,,,1.000000,False
