player_id,player_name,position,prior_team,target_season,career_state,career_flags,target_age,prior_seasons,prior_games,full_prior_seasons,latest_games,latest_rate,older_rate,rate_trend_pct,opportunity_trend_pct,latest_percentile,role_bucket,role_rank,role_stability,star_flag,shortened_prior,cohort_rows,cohort_rate,history_weight,state_adjustment,evidence_floor,predicted_games,contract_status,contract_decision_type,contract_rebound_research,generic_role_rate,identity_raw_rate,identity_shrunk_rate,identity_state_rate,identity_guardrail_rate,identity_contract_rate,generic_role_total,identity_raw_total,identity_shrunk_total,identity_state_total,identity_guardrail_total,identity_contract_total,generic_role_eq17,identity_raw_eq17,identity_shrunk_eq17,identity_state_eq17,identity_guardrail_eq17,identity_contract_eq17,forecast_team,forecast_position,current_roster_match
00-0036919,Kenny Gainwell,RB,PIT,2026,ESTABLISHED,RECENT_TEAM_CHANGE,27.470085,3,50,3,17,60.176471,27.489154,118.909864,84.179320,38.156028,CO_STARTER,2,MEDIUM,False,False,66,49.779167,0.909091,1.000000,0.000000,16.491935,UNKNOWN,,False,48.400000,45.093507,45.519476,45.519476,45.519476,45.519476,798.209677,743.679212,750.704266,750.704266,750.704266,750.704266,822.800000,766.589622,773.831096,773.831096,773.831096,773.831096,TB,RB,True
00-0039738,Blake Corum,RB,LAR,2026,ASCENDING,,25.767107,2,32,2,17,46.000000,17.666667,160.377358,112.566845,17.021277,CO_STARTER,2,MEDIUM,False,False,131,53.125000,0.820513,1.060000,0.000000,15.941176,UNKNOWN,,False,48.400000,37.905292,40.637035,43.075257,43.075257,43.075257,771.552941,604.254955,647.802143,686.670271,686.670271,686.670271,822.800000,644.389971,690.829591,732.279367,732.279367,732.279367,LAR,RB,True
00-0037263,Tyler Allgeier,RB,ATL,2026,ESTABLISHED,,26.380398,3,51,3,17,35.882353,46.023529,-22.034765,-6.826839,4.113475,CO_STARTER,2,HIGH,False,False,66,49.779167,0.910714,1.000000,0.000000,16.619048,UNKNOWN,,False,48.400000,40.410498,41.246987,41.246987,41.246987,41.246987,804.361905,671.583998,685.485636,685.485636,685.485636,685.485636,822.800000,686.978474,701.198774,701.198774,701.198774,701.198774,AZ,RB,True
00-0037197,Isiah Pacheco,RB,KC,2026,ESTABLISHED,,27.502940,3,34,2,13,43.307692,65.596429,-33.978582,-28.733032,12.340426,CO_STARTER,2,LOW,False,False,66,49.779167,0.871795,1.000000,0.000000,12.302174,UNKNOWN,,False,48.400000,52.981588,52.571021,52.571021,52.571021,52.571021,595.425217,651.788709,646.737844,646.737844,646.737844,646.737844,822.800000,900.686995,893.707359,893.707359,893.707359,893.707359,DET,RB,True
00-0039032,Tyjae Spears,RB,TEN,2026,DEVELOPING,,25.214050,3,42,3,13,42.076923,46.286275,-9.094168,-5.642744,10.638298,CO_STARTER,2,HIGH,False,False,131,53.125000,0.777778,1.000000,0.000000,13.677778,UNKNOWN,,False,48.400000,43.440954,45.592964,45.592964,45.592964,45.592964,662.004444,594.175712,623.610430,623.610430,623.610430,623.610430,822.800000,738.496214,775.080389,775.080389,775.080389,775.080389,TEN,RB,True
00-0035250,Devin Singletary,RB,NYG,2026,DECLINING,LATE_CAREER,28.995099,3,49,3,17,34.588235,46.555098,-25.704731,-27.300824,3.262411,CO_STARTER,2,LOW,False,False,62,50.937500,0.859649,0.923787,0.000000,15.731148,UNKNOWN,,False,48.400000,38.162608,39.955575,36.910447,36.910447,36.910447,761.387541,600.341612,628.547046,580.643683,580.643683,580.643683,822.800000,648.764330,679.244775,627.477594,627.477594,627.477594,NYG,RB,True
00-0038797,Emanuel Wilson,RB,GB,2026,ASCENDING,,27.319500,3,39,2,17,35.000000,28.589412,22.422946,43.928644,3.546099,CO_STARTER,2,MEDIUM,False,False,66,49.779167,0.847826,1.060000,0.000000,15.152941,UNKNOWN,,False,48.400000,33.158230,35.687503,37.828753,37.828753,37.828753,733.402353,502.444708,540.770632,573.216870,573.216870,573.216870,822.800000,563.689909,606.687550,643.088803,643.088803,643.088803,SEA,RB,True
00-0036924,Michael Carter,RB,ARI,2026,ESTABLISHED,,27.322238,3,31,2,13,46.153846,47.453333,-2.738453,-7.476194,17.163121,CO_STARTER,1,MEDIUM,False,False,66,49.779167,0.861111,1.000000,0.000000,11.611628,UNKNOWN,,False,48.400000,47.248511,47.599991,47.599991,47.599991,47.599991,562.002791,548.632127,552.713382,552.713382,552.713382,552.713382,822.800000,803.224684,809.199844,809.199844,809.199844,809.199844,TEN,RB,True
00-0037746,Brian Robinson,RB,SF,2026,ROLE_CHANGED,ROLE_DROP|RECENT_TEAM_CHANGE,27.448182,3,46,3,17,25.000000,70.168571,-64.371513,-59.214391,0.141844,ROTATIONAL,2,LOW,False,False,127,22.866667,0.821429,0.920000,0.000000,15.013793,UNKNOWN,,False,37.400000,40.414460,37.280925,34.298451,34.298451,34.298451,561.515862,606.774336,559.728098,514.949850,514.949850,514.949850,635.800000,687.045815,633.775729,583.073671,583.073671,583.073671,ATL,RB,True
00-0033526,Samaje Perine,RB,CIN,2026,ESTABLISHED,LATE_CAREER|RECENT_TEAM_CHANGE,30.960916,3,49,3,15,31.266667,30.097059,3.886120,61.028417,1.276596,ROTATIONAL,2,MEDIUM,False,False,120,24.316667,0.907407,1.000000,0.000000,15.132787,UNKNOWN,,False,37.400000,31.157284,30.523894,30.523894,30.523894,30.523894,565.966230,471.496545,461.911581,461.911581,461.911581,461.911581,635.800000,529.673835,518.906196,518.906196,518.906196,518.906196,CIN,RB,True
00-0038611,Chris Rodriguez Jr.,RB,WAS,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,26.933455,3,28,2,12,44.166667,27.250794,62.074790,78.880893,13.900709,CO_STARTER,2,MEDIUM,False,True,66,49.779167,0.823529,1.020000,0.000000,10.975000,UNKNOWN,,False,48.400000,34.124555,36.887133,37.624876,37.624876,37.624876,531.190000,374.516989,404.836289,412.933015,412.933015,412.933015,822.800000,580.117432,627.081267,639.622893,639.622893,639.622893,JAX,RB,True
00-0035537,Ty Johnson,RB,BUF,2026,ESTABLISHED,LATE_CAREER,28.956768,3,43,3,17,27.235294,26.547386,2.591248,23.216495,0.283688,ROTATIONAL,2,MEDIUM,False,False,120,24.316667,0.895833,1.000000,0.000000,14.970909,UNKNOWN,,False,37.400000,27.064409,26.778186,26.778186,26.778186,26.778186,559.912000,405.178804,400.893783,400.893783,400.893783,400.893783,635.800000,460.094950,455.229156,455.229156,455.229156,455.229156,BUF,RB,True
00-0038794,Jaleel McLaughlin,RB,DEN,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ROLE_DROP,25.966974,3,41,3,8,26.750000,34.972794,-23.511974,-32.756876,0.283688,ROTATIONAL,3,LOW,False,True,255,24.266667,0.872340,1.000000,0.000000,12.895283,UNKNOWN,,False,37.400000,31.866830,30.896597,30.896597,30.896597,30.896597,482.283585,410.931796,398.420358,398.420358,398.420358,398.420358,635.800000,541.736115,525.242143,525.242143,525.242143,525.242143,CLE,RB,True
00-0039373,Audric Estimé,RB,NO,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,22.988131,2,18,1,5,60.200000,25.923077,132.225519,89.382716,38.581560,ROTATIONAL,3,MEDIUM,False,True,114,26.032967,0.750000,1.020000,0.000000,9.960000,UNKNOWN,,False,37.400000,42.733928,38.558688,39.329862,39.329862,39.329862,372.504000,425.629924,384.044531,391.725421,391.725421,391.725421,635.800000,726.476777,655.497693,668.607647,668.607647,668.607647,NO,RB,True
00-0038555,Tank Bigsby,RB,PHI,2026,ROLE_CHANGED,ROLE_DROP|RECENT_TEAM_CHANGE,24.006633,3,44,3,15,25.866667,37.027885,-30.142737,-49.047567,0.283688,ROTATIONAL,2,LOW,False,False,255,24.266667,0.814815,0.920000,0.000000,14.142857,UNKNOWN,,False,37.400000,30.922690,29.690093,27.314886,27.314886,27.314886,528.942857,437.335190,419.902747,386.310527,386.310527,386.310527,635.800000,525.685733,504.731585,464.353058,464.353058,464.353058,PHI,RB,True
00-0040715,Cam Skattebo,RB,NYG,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,24.570641,1,8,1,8,77.125000,,0.000000,0.000000,62.411348,ROTATIONAL,3,LOW,False,True,255,24.266667,0.285714,1.000000,0.000000,9.800000,UNKNOWN,,False,37.400000,77.125000,39.369048,39.369048,39.369048,39.369048,366.520000,755.825000,385.816667,385.816667,385.816667,385.816667,635.800000,1311.125000,669.273810,669.273810,669.273810,669.273810,NYG,RB,True
00-0033553,James Conner,RB,ARI,2026,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP,31.327796,3,32,2,3,44.333333,93.704808,-52.688304,-25.360920,14.042553,BACKUP,5,LOW,False,True,132,5.986111,0.800000,0.893378,0.000000,8.563636,UNKNOWN,,False,10.900000,61.153800,50.120262,44.776321,44.776321,44.776321,93.343636,523.698904,429.211699,383.448131,383.448131,383.448131,185.300000,1039.614596,852.044455,761.197458,761.197458,761.197458,AZ,RB,True
00-0038705,Emari Demercado,RB,ARI,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,27.615194,3,36,3,12,34.416667,29.172727,17.975486,6.666667,3.120567,ROTATIONAL,3,MEDIUM,False,True,127,22.866667,0.857143,1.014380,0.000000,12.112500,UNKNOWN,,False,37.400000,31.594977,30.348075,30.784492,30.784492,30.784492,453.007500,382.694155,367.591062,372.877164,372.877164,372.877164,635.800000,537.114604,515.917279,523.336370,523.336370,523.336370,DAL,RB,True
00-0040162,Dylan Sampson,RB,CLE,2026,LOW_SAMPLE,,21.964154,1,15,1,15,29.733333,,0.000000,0.000000,0.709220,ROTATIONAL,2,LOW,False,False,114,26.032967,0.428571,1.000000,0.000000,13.222222,UNKNOWN,,False,37.400000,29.733333,27.618838,27.618838,27.618838,27.618838,494.511111,393.140741,365.182418,365.182418,365.182418,365.182418,635.800000,505.466667,469.520251,469.520251,469.520251,469.520251,CLE,RB,True
00-0039875,Ray Davis,RB,BUF,2026,ROLE_CHANGED,ROLE_DROP,26.782870,2,34,2,17,21.235294,37.117647,-42.789223,-46.212121,0.141844,ROTATIONAL,3,LOW,False,False,127,22.866667,0.772727,0.920000,0.000000,15.695652,UNKNOWN,,False,37.400000,25.701805,25.057455,23.052859,23.052859,23.052859,587.017391,403.406592,393.293105,361.829656,361.829656,361.829656,635.800000,436.930686,425.976742,391.898603,391.898603,391.898603,BUF,RB,True
00-0039798,Isaiah Davis,RB,NYJ,2026,ASCENDING,,24.526835,2,29,2,16,26.375000,19.153846,37.700803,37.351190,0.283688,ROTATIONAL,2,MEDIUM,False,False,255,24.266667,0.805556,1.060000,0.000000,13.787661,UNKNOWN,,False,37.400000,24.368211,24.348466,25.809374,25.809374,25.809374,515.658537,335.980637,335.708404,355.850909,355.850909,355.850909,635.800000,414.259580,413.923921,438.759357,438.759357,438.759357,NYJ,RB,True
00-0037157,Bam Knight,RB,ARI,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,25.392014,2,14,1,12,35.750000,10.500000,240.476190,370.833333,3.971631,CO_STARTER,2,MEDIUM,False,True,131,53.125000,0.700000,1.020000,0.000000,10.512821,UNKNOWN,,False,48.400000,23.798776,32.596643,33.248576,33.248576,33.248576,508.820513,250.192263,342.682661,349.536315,349.536315,349.536315,822.800000,404.579197,554.142938,565.225796,565.225796,565.225796,AZ,RB,True
00-0037267,Jerome Ford,RB,CLE,2026,ROLE_CHANGED,ROLE_DROP,26.971786,3,44,3,13,13.538462,59.984454,-77.430049,-65.040807,0.000000,ROTATIONAL,3,LOW,False,False,127,22.866667,0.814815,0.920000,0.000000,13.492857,UNKNOWN,,False,37.400000,28.838410,27.732532,25.513929,25.513929,25.513929,504.632857,389.112549,374.191090,344.255802,344.255802,344.255802,635.800000,490.252974,471.453040,433.736797,433.736797,433.736797,WAS,RB,True
00-0034975,Justice Hill,RB,BAL,2026,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON,28.797970,3,41,3,10,26.200000,39.448542,-33.584364,-35.133187,0.283688,ROTATIONAL,3,LOW,False,True,120,24.316667,0.836735,0.913616,0.000000,12.309434,UNKNOWN,,False,37.400000,30.947561,29.864966,27.285118,27.285118,27.285118,460.372830,380.946961,367.620829,335.864360,335.864360,335.864360,635.800000,526.108541,507.704425,463.847009,463.847009,463.847009,BAL,RB,True
00-0040719,Bhayshul Tuten,RB,JAX,2026,LOW_SAMPLE,,24.546000,1,15,1,15,25.733333,,0.000000,0.000000,0.283688,ROTATIONAL,2,LOW,False,False,255,24.266667,0.428571,1.000000,0.000000,13.222222,UNKNOWN,,False,37.400000,25.733333,24.895238,24.895238,24.895238,24.895238,494.511111,340.251852,329.170370,329.170370,329.170370,329.170370,635.800000,437.466667,423.219048,423.219048,423.219048,423.219048,JAX,RB,True
00-0036893,Najee Harris,RB,LAC,2026,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,28.483111,3,37,2,3,28.666667,75.508824,-62.035342,-66.524450,0.709220,BACKUP,5,LOW,False,True,132,5.986111,0.822222,0.916135,0.000000,9.226531,UNKNOWN,,False,10.900000,45.598780,38.556528,35.322989,35.322989,35.322989,100.569184,420.718544,355.742987,325.908642,325.908642,325.908642,185.300000,775.179267,655.460978,600.490819,600.490819,600.490819,NYG,RB,True
00-0038951,Sean Tucker,RB,TB,2026,ASCENDING,,24.852646,3,37,2,17,20.823529,19.677451,5.824324,31.051565,0.141844,ROTATIONAL,3,MEDIUM,False,False,255,24.266667,0.840909,1.060000,0.000000,13.944898,UNKNOWN,,False,37.400000,21.051627,21.563111,22.856897,22.856897,22.856897,521.539184,293.562790,300.695377,318.737099,318.737099,318.737099,635.800000,357.877659,366.572880,388.567253,388.567253,388.567253,TB,RB,True
00-0040078,Brashard Smith,RB,KC,2026,LOW_SAMPLE,,23.393341,1,17,1,17,19.000000,,0.000000,0.000000,0.141844,ROTATIONAL,3,LOW,False,False,255,24.266667,0.459459,1.000000,0.000000,14.517241,UNKNOWN,,False,37.400000,19.000000,21.846847,21.846847,21.846847,21.846847,542.944828,275.827586,317.155949,317.155949,317.155949,317.155949,635.800000,323.000000,371.396396,371.396396,371.396396,371.396396,KC,RB,True
00-0039874,Jaylen Wright,RB,MIA,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,23.420720,2,22,2,9,36.888889,19.769231,86.597492,54.204204,5.106383,ROTATIONAL,2,MEDIUM,False,True,255,24.266667,0.785714,1.020000,0.000000,11.086275,UNKNOWN,,False,37.400000,28.188370,27.348005,27.894965,27.894965,27.894965,414.626667,312.504012,303.187494,309.251244,309.251244,309.251244,635.800000,479.202296,464.916090,474.214412,474.214412,474.214412,MIA,RB,True
00-0040198,Ollie Gordon II,RB,MIA,2026,LOW_SAMPLE,,22.629465,1,17,1,17,13.588235,,0.000000,0.000000,0.000000,ROTATIONAL,3,LOW,False,False,114,26.032967,0.459459,1.000000,0.000000,14.517241,UNKNOWN,,False,37.400000,13.588235,20.315117,20.315117,20.315117,20.315117,542.944828,197.263692,294.919462,294.919462,294.919462,294.919462,635.800000,231.000000,345.356994,345.356994,345.356994,345.356994,MIA,RB,True
00-0039405,Jawhar Jordan,RB,HOU,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,27.040234,1,4,0,4,56.750000,,0.000000,0.000000,33.333333,ROTATIONAL,3,LOW,False,True,127,22.866667,0.166667,1.000000,0.000000,10.000000,UNKNOWN,,False,37.400000,56.750000,28.513889,28.513889,28.513889,28.513889,374.000000,567.500000,285.138889,285.138889,285.138889,285.138889,635.800000,964.750000,484.736111,484.736111,484.736111,484.736111,HOU,RB,True
00-0039794,Braelon Allen,RB,NYJ,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ROLE_DROP,22.615776,2,21,1,4,23.250000,28.352941,-17.997925,-25.000000,0.141844,ROTATIONAL,3,LOW,False,True,114,26.032967,0.777778,1.000000,0.000000,10.957576,UNKNOWN,,False,37.400000,25.842831,25.885083,25.885083,25.885083,25.885083,409.813333,283.174777,283.637762,283.637762,283.637762,283.637762,635.800000,439.328125,440.046417,440.046417,440.046417,440.046417,NYJ,RB,True
00-0038454,Keaton Mitchell,RB,BAL,2026,DEVELOPING,,24.622662,3,24,1,13,31.076923,33.875000,-8.260006,-0.699301,0.992908,ROTATIONAL,2,MEDIUM,False,False,255,24.266667,0.666667,1.000000,0.000000,9.933333,UNKNOWN,,False,37.400000,30.433576,28.377940,28.377940,28.377940,28.377940,371.506667,302.306855,281.887533,281.887533,281.887533,281.887533,635.800000,517.370793,482.424973,482.424973,482.424973,482.424973,LAC,RB,True
00-0040202,Devin Neal,RB,NO,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,23.056579,1,9,1,9,34.444444,,0.000000,0.000000,3.120567,ROTATIONAL,2,LOW,False,True,255,24.266667,0.310345,1.000000,0.000000,10.142857,UNKNOWN,,False,37.400000,34.444444,27.425287,27.425287,27.425287,27.425287,379.342857,349.365079,278.170772,278.170772,278.170772,278.170772,635.800000,585.555556,466.229885,466.229885,466.229885,466.229885,NO,RB,True
00-0039921,Trey Benson,RB,ARI,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ROLE_DROP,24.110673,2,16,1,4,56.000000,29.166667,92.000000,95.652174,31.914894,BACKUP,4,LOW,False,True,286,7.183333,0.727273,1.020000,0.000000,8.152381,UNKNOWN,,False,10.900000,42.615882,32.952459,33.611509,33.611509,33.611509,88.860952,347.420902,268.641002,274.013822,274.013822,274.013822,185.300000,724.469988,560.191809,571.395646,571.395646,571.395646,AZ,RB,True
00-0033955,Jeremy McNichols,RB,WAS,2026,ESTABLISHED,LATE_CAREER,30.684388,3,33,2,16,26.062500,12.480000,108.834135,61.452354,0.283688,ROTATIONAL,3,MEDIUM,False,False,120,24.316667,0.868421,1.000000,0.000000,13.173333,UNKNOWN,,False,37.400000,19.329345,19.985571,19.985571,19.985571,19.985571,492.682667,254.631899,263.276590,263.276590,263.276590,263.276590,635.800000,328.598857,339.754709,339.754709,339.754709,339.754709,WAS,RB,True
00-0040238,LeQuint Allen Jr.,RB,JAX,2026,LOW_SAMPLE,,22.073670,1,16,1,16,9.250000,,0.000000,0.000000,0.000000,ROTATIONAL,3,LOW,False,False,114,26.032967,0.444444,1.000000,0.000000,13.857143,UNKNOWN,,False,37.400000,9.250000,18.573871,18.573871,18.573871,18.573871,518.257143,128.178571,257.380778,257.380778,257.380778,257.380778,635.800000,157.250000,315.755800,315.755800,315.755800,315.755800,JAX,RB,True
00-0037329,Brittain Brown,RB,CHI,2026,LOW_SAMPLE,LATE_CAREER|SHORTENED_PRIOR_SEASON,28.893797,1,2,0,2,18.500000,,0.000000,0.000000,0.141844,ROTATIONAL,3,LOW,False,True,120,24.316667,0.090909,1.000000,0.000000,10.571429,UNKNOWN,,False,37.400000,18.500000,23.787879,23.787879,23.787879,23.787879,395.371429,195.571429,251.471861,251.471861,251.471861,251.471861,635.800000,314.500000,404.393939,404.393939,404.393939,404.393939,CHI,RB,True
00-0032104,Ameer Abdullah,RB,IND,2026,ROLE_CHANGED,LATE_CAREER|ROLE_DROP|RECENT_TEAM_CHANGE,33.219690,3,44,3,13,12.230769,29.599167,-58.678670,-58.526925,0.000000,ROTATIONAL,2,LOW,False,False,120,24.316667,0.814815,0.920000,0.000000,13.610714,UNKNOWN,,False,37.400000,18.890368,19.895238,18.303619,18.303619,18.303619,509.040714,257.111407,270.788406,249.125334,249.125334,249.125334,635.800000,321.136263,338.219054,311.161530,311.161530,311.161530,JAX,RB,True
00-0038440,Zavier Scott,RB,MIN,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,27.127847,1,11,1,11,19.272727,,0.000000,0.000000,0.141844,ROTATIONAL,3,LOW,False,True,127,22.866667,0.354839,1.000000,0.000000,11.521739,UNKNOWN,,False,37.400000,19.272727,21.591398,21.591398,21.591398,21.591398,430.913043,222.055336,248.770453,248.770453,248.770453,248.770453,635.800000,327.636364,367.053763,367.053763,367.053763,367.053763,CHI,RB,True
00-0040644,Trevor Etienne,RB,CAR,2026,LOW_SAMPLE,,22.147594,1,17,1,17,6.294118,,0.000000,0.000000,0.000000,ROTATIONAL,3,LOW,False,False,114,26.032967,0.459459,1.000000,0.000000,14.517241,UNKNOWN,,False,37.400000,6.294118,16.963766,16.963766,16.963766,16.963766,542.944828,91.373225,246.267085,246.267085,246.267085,246.267085,635.800000,107.000000,288.384021,288.384021,288.384021,288.384021,CAR,RB,True
00-0040586,Jaydon Blue,RB,DAL,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,22.648631,1,5,0,5,26.800000,,0.000000,0.000000,0.283688,ROTATIONAL,3,LOW,False,True,114,26.032967,0.200000,1.000000,0.000000,9.235294,UNKNOWN,,False,37.400000,26.800000,26.186374,26.186374,26.186374,26.186374,345.400000,247.505882,241.838862,241.838862,241.838862,241.838862,635.800000,455.600000,445.168352,445.168352,445.168352,445.168352,PHI,RB,True
00-0040547,Nate Carter,RB,ATL,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,24.280423,1,2,0,2,30.000000,,0.000000,0.000000,0.709220,ROTATIONAL,3,LOW,False,True,255,24.266667,0.090909,1.000000,0.000000,9.714286,UNKNOWN,,False,37.400000,30.000000,24.787879,24.787879,24.787879,24.787879,363.314286,291.428571,240.796537,240.796537,240.796537,240.796537,635.800000,510.000000,421.393939,421.393939,421.393939,421.393939,KC,RB,True
00-0036755,Jaret Patterson,RB,LAC,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,26.692519,1,6,0,6,27.833333,,0.000000,0.000000,0.283688,ROTATIONAL,3,LOW,False,True,127,22.866667,0.230769,1.000000,0.000000,10.000000,UNKNOWN,,False,37.400000,27.833333,24.012821,24.012821,24.012821,24.012821,374.000000,278.333333,240.128205,240.128205,240.128205,240.128205,635.800000,473.166667,408.217949,408.217949,408.217949,408.217949,LAC,RB,True
00-0038685,Chris Brooks,RB,GB,2026,DEVELOPING,,26.640499,3,31,2,17,11.588235,27.257576,-57.486185,-49.370620,0.000000,ROTATIONAL,3,LOW,False,False,127,22.866667,0.720930,1.000000,0.000000,12.793023,UNKNOWN,,False,37.400000,16.670329,18.399539,18.399539,18.399539,18.399539,478.459070,213.263905,235.385736,235.385736,235.385736,235.385736,635.800000,283.395591,312.792170,312.792170,312.792170,312.792170,GB,RB,True
00-0040179,DJ Giddens,RB,IND,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,23.018248,1,5,0,5,19.200000,,0.000000,0.000000,0.141844,ROTATIONAL,3,LOW,False,True,255,24.266667,0.200000,1.000000,0.000000,9.235294,UNKNOWN,,False,37.400000,19.200000,23.253333,23.253333,23.253333,23.253333,345.400000,177.317647,214.751373,214.751373,214.751373,214.751373,635.800000,326.400000,395.306667,395.306667,395.306667,395.306667,IND,RB,True
00-0037276,Ty Chandler,RB,MIN,2026,RETURNING_FROM_INJURY_OR_SHORTENED,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP,28.307884,3,33,2,3,19.333333,23.962500,-19.318379,23.747139,0.141844,BACKUP,4,LOW,False,True,132,5.986111,0.846154,1.000000,0.000000,10.210000,UNKNOWN,,False,10.900000,21.842059,19.402683,19.402683,19.402683,19.402683,111.289000,223.007425,198.101389,198.101389,198.101389,198.101389,185.300000,371.315007,329.845604,329.845604,329.845604,329.845604,NO,RB,True
00-0040142,Kaleb Johnson,RB,PIT,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,23.051103,1,10,1,10,7.800000,,0.000000,0.000000,0.000000,ROTATIONAL,3,LOW,False,True,255,24.266667,0.333333,1.000000,0.000000,10.545455,UNKNOWN,,False,37.400000,7.800000,18.777778,18.777778,18.777778,18.777778,394.400000,82.254545,198.020202,198.020202,198.020202,198.020202,635.800000,132.600000,319.222222,319.222222,319.222222,319.222222,GB,RB,True
00-0029892,Kyle Juszczyk,RB,SF,2026,DECLINING,LATE_CAREER,35.360733,3,41,3,16,13.125000,14.470130,-9.295907,-20.933735,0.000000,ROTATIONAL,3,MEDIUM,False,False,120,24.316667,0.836735,0.907666,0.000000,14.050000,UNKNOWN,,False,37.400000,13.724310,15.453675,14.026770,14.026770,14.026770,525.470000,192.826562,217.124130,197.076117,197.076117,197.076117,635.800000,233.313278,262.712471,238.455089,238.455089,238.455089,SF,RB,True
00-0040208,Tahj Brooks,RB,CIN,2026,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,24.305064,1,12,1,12,4.500000,,0.000000,0.000000,0.000000,ROTATIONAL,3,LOW,False,True,255,24.266667,0.375000,1.000000,0.000000,11.500000,UNKNOWN,,False,37.400000,4.500000,16.854167,16.854167,16.854167,16.854167,430.100000,51.750000,193.822917,193.822917,193.822917,193.822917,635.800000,76.500000,286.520833,286.520833,286.520833,286.520833,CIN,RB,True
00-0038551,Kendre Miller,RB,NO,2026,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ROLE_DROP,24.225665,3,20,0,7,31.857143,33.258333,-4.213051,-3.420523,1.276596,BACKUP,4,LOW,False,True,286,7.183333,0.769231,1.000000,0.000000,7.125000,UNKNOWN,,False,10.900000,32.627930,26.756100,26.756100,26.756100,26.756100,77.662500,232.474003,190.637214,190.637214,190.637214,190.637214,185.300000,554.674814,454.853703,454.853703,454.853703,454.853703,NO,RB,True
00-0038040,Zamir White,RB,LV,2026,ESTABLISHED,SHORTENED_PRIOR_SEASON,26.955358,3,26,2,5,11.200000,32.087019,-65.094919,-61.050715,0.000000,ROTATIONAL,3,LOW,False,True,127,22.866667,0.838710,1.000000,0.000000,8.647368,UNKNOWN,,False,37.400000,20.356833,20.761645,20.761645,20.761645,20.761645,323.411579,176.033034,179.533591,179.533591,179.533591,179.533591,635.800000,346.066159,352.947961,352.947961,352.947961,352.947961,NO,RB,True
00-0036265,AJ Dillon,RB,PHI,2026,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,28.335264,2,21,1,6,13.500000,55.733333,-75.777512,-81.796117,0.000000,BACKUP,4,LOW,False,True,132,5.986111,0.724138,0.917318,0.000000,9.112299,UNKNOWN,,False,10.900000,25.987422,20.469819,18.777331,18.777331,18.777331,99.324064,236.805175,186.527123,171.104667,171.104667,171.104667,185.300000,441.786180,347.986927,319.214634,319.214634,319.214634,CAR,RB,True
00-0039746,Will Shipley,RB,PHI,2026,DEVELOPING,,24.009370,2,27,2,14,7.500000,9.000000,-16.666667,-28.991597,0.000000,ROTATIONAL,3,LOW,False,False,255,24.266667,0.692308,1.000000,0.000000,12.832579,UNKNOWN,,False,37.400000,7.939381,12.963161,12.963161,12.963161,12.963161,479.938462,101.882734,166.350792,166.350792,166.350792,166.350792,635.800000,134.969475,220.373739,220.373739,220.373739,220.373739,PHI,RB,True
00-0037557,Ronnie Rivers,RB,LAR,2026,DEVELOPING,SHORTENED_PRIOR_SEASON,27.585077,3,21,1,6,7.666667,20.280556,-62.196959,-66.459627,0.000000,ROTATIONAL,3,LOW,False,True,127,22.866667,0.636364,1.000000,0.000000,8.468182,UNKNOWN,,False,37.400000,12.290615,16.136452,16.136452,16.136452,16.136452,316.710000,104.079165,136.646411,136.646411,136.646411,136.646411,635.800000,208.940461,274.319687,274.319687,274.319687,274.319687,LAR,RB,True
