playerName,team,position,primaryMetric,role,roleSource,identityMatched,identityEligible,identityWeight,careerState,careerFlags,contractStatus,officialPerGame,identityPerGame,candidatePerGame,officialProjection,candidateProjection,delta,actualGames,identityProjectedGames,candidateRemainingGames,productionChanged
Mack Hollins,NE,WR,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ESTABLISHED,LATE_CAREER|RECENT_TEAM_CHANGE,UNKNOWN,13.900000,33.320326,13.900000,237.000000,237.000000,0.000000,0.000000,14.687273,17.000000,False
Malik Benson,LV,WR,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,13.900000,,13.900000,237.000000,237.000000,0.000000,0.000000,,17.000000,False
Tim Patrick,NYJ,WR,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,UNKNOWN,14.000000,13.894406,14.000000,237.000000,237.000000,0.000000,0.000000,11.844118,17.000000,False
Brycen Tremayne,CAR,WR,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ASCENDING,RECENT_TEAM_CHANGE,UNKNOWN,13.800000,7.823765,13.800000,235.000000,235.000000,0.000000,0.000000,9.413793,17.000000,False
John Metchie III,CAR,WR,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,13.800000,24.524190,13.800000,235.000000,235.000000,0.000000,0.000000,12.772449,17.000000,False
Montorie Foster Jr.,SEA,WR,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,13.100000,,13.100000,223.000000,223.000000,0.000000,0.000000,,17.000000,False
Tory Horton,SEA,WR,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,UNKNOWN,13.100000,20.254870,13.100000,223.000000,223.000000,0.000000,0.000000,9.200000,17.000000,False
Dan Villari,LAR,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,41.300000,,41.300000,701.000000,701.000000,0.000000,0.000000,,17.000000,False
Adam Trautman,DEN,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,38.900000,14.627734,38.900000,661.000000,661.000000,0.000000,0.000000,13.361111,17.000000,False
Lucas Krull,DEN,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,DEVELOPING,SHORTENED_PRIOR_SEASON|ROLE_DROP,UNKNOWN,38.900000,9.048403,38.900000,661.000000,661.000000,0.000000,0.000000,6.253226,17.000000,False
Dalton Kincaid,BUF,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,38.500000,41.907590,38.500000,654.000000,654.000000,0.000000,0.000000,13.762264,17.000000,False
Khalil Dinkins,SF,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,38.200000,,38.200000,650.000000,650.000000,0.000000,0.000000,,17.000000,False
Greg Dulcich,MIA,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,38.000000,19.057431,38.000000,646.000000,646.000000,0.000000,0.000000,8.250000,17.000000,False
Charlie Kolar,LAC,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,37.800000,10.912613,37.800000,642.000000,642.000000,0.000000,0.000000,10.036364,17.000000,False
Evan Svoboda,LAC,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,37.800000,,37.800000,642.000000,642.000000,0.000000,0.000000,,17.000000,False
Colston Loveland,CHI,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,,UNKNOWN,37.700000,39.037037,37.700000,641.000000,641.000000,0.000000,0.000000,15.571429,17.000000,False
Stephen Carlson,CHI,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,37.700000,,37.700000,641.000000,641.000000,0.000000,0.000000,,17.000000,False
Thomas Gordon,DET,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,37.600000,,37.600000,640.000000,640.000000,0.000000,0.000000,,17.000000,False
Lake McRee,PIT,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,37.500000,,37.500000,637.000000,637.000000,0.000000,0.000000,,17.000000,False
Pharaoh Brown,IND,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,37.400000,3.501413,37.400000,636.000000,636.000000,0.000000,0.000000,7.273684,17.000000,False
Tyler Warren,IND,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,,UNKNOWN,37.400000,40.792793,37.400000,636.000000,636.000000,0.000000,0.000000,16.172414,17.000000,False
T.J. Hockenson,MIN,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,ESTABLISHED,,UNKNOWN,37.200000,38.881123,37.200000,633.000000,633.000000,0.000000,0.000000,13.846154,17.000000,False
Ty Pezza,BAL,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,37.200000,,37.200000,633.000000,633.000000,0.000000,0.000000,,17.000000,False
Jack Velling,ATL,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,36.900000,,36.900000,628.000000,628.000000,0.000000,0.000000,,17.000000,False
Michael Trigg,DAL,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,36.800000,,36.800000,625.000000,625.000000,0.000000,0.000000,,17.000000,False
Drew Sample,CIN,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,36.400000,9.468135,36.400000,619.000000,619.000000,0.000000,0.000000,11.095918,17.000000,False
Tanner Hudson,CIN,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ROLE_DROP,UNKNOWN,36.400000,17.446902,36.400000,619.000000,619.000000,0.000000,0.000000,9.513953,17.000000,False
Harold Fannin Jr.,CLE,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,,UNKNOWN,35.900000,39.537037,35.900000,610.000000,610.000000,0.000000,0.000000,15.571429,17.000000,False
Isaiah Likely,NYG,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,35.800000,27.182506,35.800000,609.000000,609.000000,0.000000,0.000000,13.315094,17.000000,False
Shane Zylstra,NE,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,35.500000,12.122159,35.500000,603.000000,603.000000,0.000000,0.000000,6.706667,17.000000,False
Gunnar Helm,TEN,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,,UNKNOWN,35.200000,18.762821,35.200000,598.000000,598.000000,0.000000,0.000000,13.857143,17.000000,False
Joel Wilson,TEN,TE,receivingYards,STARTER,Ourlads depth chart,False,False,0.000000,,,,35.200000,,35.200000,598.000000,598.000000,0.000000,0.000000,,17.000000,False
Albert Okwuegbunam Jr.,LV,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,34.900000,9.690341,34.900000,594.000000,594.000000,0.000000,0.000000,7.000000,17.000000,False
Mason Taylor,NYJ,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,UNKNOWN,33.000000,32.161616,33.000000,561.000000,561.000000,0.000000,0.000000,13.960000,17.000000,False
Drake Dabney,GB,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,UNKNOWN,32.900000,7.206349,32.900000,559.000000,559.000000,0.000000,0.000000,6.538462,17.000000,False
Teagan Quitoriano,ARI,TE,receivingYards,STARTER,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,32.900000,6.430191,32.900000,559.000000,559.000000,0.000000,0.000000,6.339100,17.000000,False
Nate Boerkircher,JAX,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,14.100000,,14.100000,240.000000,240.000000,0.000000,0.000000,,17.000000,False
Tyler Higbee,LAR,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,LATE_CAREER|SHORTENED_PRIOR_SEASON,UNKNOWN,14.100000,25.627355,14.100000,240.000000,240.000000,0.000000,0.000000,9.215000,17.000000,False
Johnny Mundt,PHI,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ESTABLISHED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,13.500000,11.178563,13.500000,230.000000,230.000000,0.000000,0.000000,12.225000,17.000000,False
Evan Engram,DEN,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ESTABLISHED,RECENT_TEAM_CHANGE,UNKNOWN,13.300000,37.105539,13.300000,226.000000,226.000000,0.000000,0.000000,14.261111,17.000000,False
Dawson Knox,BUF,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ESTABLISHED,,UNKNOWN,13.200000,22.985138,13.200000,224.000000,224.000000,0.000000,0.000000,13.923077,17.000000,False
Foster Moreau,HOU,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ESTABLISHED,SHORTENED_PRIOR_SEASON|ROLE_DROP,UNKNOWN,13.200000,13.545844,13.200000,224.000000,224.000000,0.000000,0.000000,9.950000,17.000000,False
Noah Gray,KC,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ESTABLISHED,,UNKNOWN,13.200000,17.735670,13.200000,224.000000,224.000000,0.000000,0.000000,14.300000,17.000000,False
Jake Tonges,SF,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,13.100000,13.736310,13.100000,222.000000,222.000000,0.000000,0.000000,8.866667,17.000000,False
Will Kacmarek,MIA,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,13.000000,,13.000000,221.000000,221.000000,0.000000,0.000000,,17.000000,False
Oronde Gadsden,LAC,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,,UNKNOWN,12.900000,38.752381,12.900000,220.000000,220.000000,0.000000,0.000000,15.000000,17.000000,False
Brock Wright,DET,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,12.900000,12.181935,12.900000,219.000000,219.000000,0.000000,0.000000,10.215000,17.000000,False
Cole Kmet,CHI,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ROLE_CHANGED,ROLE_DROP,UNKNOWN,12.900000,22.914469,12.900000,219.000000,219.000000,0.000000,0.000000,15.200000,17.000000,False
Qadir Ismail,CHI,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,12.900000,,12.900000,219.000000,219.000000,0.000000,0.000000,,17.000000,False
Darnell Washington,PIT,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ROLE_DROP,UNKNOWN,12.800000,17.393517,12.800000,218.000000,218.000000,0.000000,0.000000,10.771739,17.000000,False
Mo Alie-Cox,IND,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,LATE_CAREER|SHORTENED_PRIOR_SEASON,UNKNOWN,12.800000,12.620720,12.800000,218.000000,218.000000,0.000000,0.000000,11.868367,17.000000,False
Durham Smythe,BAL,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ESTABLISHED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,12.700000,7.024984,12.700000,217.000000,217.000000,0.000000,0.000000,9.478261,17.000000,False
Josh Oliver,MIN,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ESTABLISHED,SHORTENED_PRIOR_SEASON,UNKNOWN,12.700000,16.145271,12.700000,217.000000,217.000000,0.000000,0.000000,12.113265,17.000000,False
Charlie Woerner,ATL,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,12.600000,7.032883,12.600000,215.000000,215.000000,0.000000,0.000000,10.408537,17.000000,False
Nick Muse,ATL,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,12.600000,,12.600000,215.000000,215.000000,0.000000,0.000000,,17.000000,False
Payne Durham,TB,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,DEVELOPING,SHORTENED_PRIOR_SEASON,UNKNOWN,12.600000,8.806781,12.600000,215.000000,215.000000,0.000000,0.000000,9.217647,17.000000,False
Brevyn Spann-Ford,DAL,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,DEVELOPING,,UNKNOWN,12.600000,6.682825,12.600000,214.000000,214.000000,0.000000,0.000000,12.316742,17.000000,False
Mitch Van Vooren,DAL,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,12.600000,,12.600000,214.000000,214.000000,0.000000,0.000000,,17.000000,False
Mike Gesicki,CIN,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,12.500000,31.453506,12.500000,212.000000,212.000000,0.000000,0.000000,14.491818,17.000000,False
Noah Fant,NO,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ESTABLISHED,SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,UNKNOWN,12.500000,25.822668,12.500000,212.000000,212.000000,0.000000,0.000000,13.244444,17.000000,False
Treyton Welch,NO,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,12.500000,,12.500000,212.000000,212.000000,0.000000,0.000000,,17.000000,False
Blake Whiteheart,CLE,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,DEVELOPING,SHORTENED_PRIOR_SEASON,UNKNOWN,12.300000,4.484942,12.300000,209.000000,209.000000,0.000000,0.000000,8.168067,17.000000,False
John Bates,WAS,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,12.300000,9.867298,12.300000,209.000000,209.000000,0.000000,0.000000,12.342000,17.000000,False
Theo Johnson,NYG,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ASCENDING,,UNKNOWN,12.300000,36.369215,12.300000,209.000000,209.000000,0.000000,0.000000,14.034056,17.000000,False
Eli Raridon,NE,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,12.100000,,12.100000,206.000000,206.000000,0.000000,0.000000,,17.000000,False
Eric Saubert,SEA,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,UNKNOWN,12.100000,4.462615,12.100000,206.000000,206.000000,0.000000,0.000000,8.333333,17.000000,False
Hunter Long,JAX,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,12.100000,7.114125,12.100000,206.000000,206.000000,0.000000,0.000000,7.448387,17.000000,False
Mark Redman,LAR,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,12.100000,,12.100000,206.000000,206.000000,0.000000,0.000000,,17.000000,False
Patrick Herbert,JAX,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,12.100000,,12.100000,206.000000,206.000000,0.000000,0.000000,,17.000000,False
Daniel Bellinger,TEN,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,12.000000,16.707215,12.000000,205.000000,205.000000,0.000000,0.000000,12.650000,17.000000,False
Chris Myarick,LV,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,12.000000,,12.000000,203.000000,203.000000,0.000000,0.000000,,17.000000,False
Michael Mayer,LV,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,12.000000,20.108179,12.000000,203.000000,203.000000,0.000000,0.000000,12.151020,17.000000,False
Darren Waller,CAR,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,11.900000,32.976555,11.900000,202.000000,202.000000,0.000000,0.000000,12.219251,17.000000,False
Grant Calcaterra,PHI,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,ESTABLISHED,SHORTENED_PRIOR_SEASON,UNKNOWN,11.600000,12.953207,11.600000,198.000000,198.000000,0.000000,0.000000,10.546154,17.000000,False
Stone Smartt,PHI,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,ESTABLISHED,SHORTENED_PRIOR_SEASON|ROLE_DROP|RECENT_TEAM_CHANGE,UNKNOWN,11.600000,12.556464,11.600000,198.000000,198.000000,0.000000,0.000000,7.861538,17.000000,False
Caleb Lohner,DEN,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.400000,,11.400000,195.000000,195.000000,0.000000,0.000000,,17.000000,False
Mason Pline,KC,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.300000,,11.300000,193.000000,193.000000,0.000000,0.000000,,17.000000,False
Tre Watson,KC,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.300000,,11.300000,193.000000,193.000000,0.000000,0.000000,,17.000000,False
Kenyon Sadiq,NYJ,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,11.300000,,11.300000,192.000000,192.000000,0.000000,0.000000,,17.000000,False
Layne Pryor,HOU,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.300000,,11.300000,192.000000,192.000000,0.000000,0.000000,,17.000000,False
Louis Hansen,HOU,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.300000,,11.300000,192.000000,192.000000,0.000000,0.000000,,17.000000,False
Shane Zylstra,BUF,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,11.300000,12.122159,11.300000,192.000000,192.000000,0.000000,0.000000,6.706667,17.000000,False
Elijah Higgins,ARI,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ASCENDING,,UNKNOWN,11.300000,16.747576,11.300000,191.000000,191.000000,0.000000,0.000000,14.736364,17.000000,False
Hayden Rucci,SF,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,UNKNOWN,11.200000,7.186147,11.200000,191.000000,191.000000,0.000000,0.000000,7.461538,17.000000,False
Jonnu Smith,GB,TE,receivingYards,ROTATIONAL,Ourlads depth chart,True,False,0.000000,ROLE_CHANGED,ROLE_DROP|RECENT_TEAM_CHANGE,UNKNOWN,11.300000,20.947221,11.300000,191.000000,191.000000,0.000000,0.000000,16.047619,17.000000,False
Shawn Bowman,ARI,TE,receivingYards,ROTATIONAL,Ourlads depth chart,False,False,0.000000,,,,11.300000,,11.300000,191.000000,191.000000,0.000000,0.000000,,17.000000,False
Ben Sims,MIA,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,11.200000,8.669561,11.200000,190.000000,190.000000,0.000000,0.000000,5.998000,17.000000,False
Cole Turner,MIA,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.200000,,11.200000,190.000000,190.000000,0.000000,0.000000,,17.000000,False
Jerand Bradley,LAC,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.100000,,11.100000,189.000000,189.000000,0.000000,0.000000,,17.000000,False
Zach Horton,DET,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.100000,,11.100000,188.000000,188.000000,0.000000,0.000000,,17.000000,False
Jaheim Bell,PIT,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.000000,,11.000000,187.000000,187.000000,0.000000,0.000000,,17.000000,False
Sean McKeon,IND,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.000000,,11.000000,187.000000,187.000000,0.000000,0.000000,,17.000000,False
Bryson Nesbit,MIN,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.000000,,11.000000,186.000000,186.000000,0.000000,0.000000,,17.000000,False
Marshall Lang,MIN,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,11.000000,,11.000000,186.000000,186.000000,0.000000,0.000000,,17.000000,False
Matthew Hibner,BAL,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,10.900000,,10.900000,186.000000,186.000000,0.000000,0.000000,,17.000000,False
Devin Culp,TB,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,UNKNOWN,10.900000,8.092183,10.900000,184.000000,184.000000,0.000000,0.000000,6.431373,17.000000,False
Kenny Fletcher Jr.,TB,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,10.900000,,10.900000,184.000000,184.000000,0.000000,0.000000,,17.000000,False
Cam Grandy,CIN,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,UNKNOWN,10.700000,6.786140,10.700000,182.000000,182.000000,0.000000,0.000000,6.235294,17.000000,False
Moliki Matavao,NO,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,UNKNOWN,10.700000,7.539683,10.700000,182.000000,182.000000,0.000000,0.000000,6.538462,17.000000,False
Joe Royer,CLE,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,10.600000,,10.600000,180.000000,180.000000,0.000000,0.000000,,17.000000,False
Lawrence Cager,WAS,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,10.600000,,10.600000,180.000000,180.000000,0.000000,0.000000,,17.000000,False
Tre' McKitty,WAS,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,10.600000,,10.600000,180.000000,180.000000,0.000000,0.000000,,17.000000,False
Josiah Deguara,NYG,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,10.500000,4.261037,10.500000,179.000000,179.000000,0.000000,0.000000,7.671429,17.000000,False
Tanner Conner,NYG,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,10.500000,7.716100,10.500000,179.000000,179.000000,0.000000,0.000000,6.933333,17.000000,False
Julian Hill,NE,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ROLE_DROP,UNKNOWN,10.400000,8.828840,10.400000,177.000000,177.000000,0.000000,0.000000,10.941489,17.000000,False
Jaren Kanak,TEN,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,10.300000,,10.300000,176.000000,176.000000,0.000000,0.000000,,17.000000,False
Caden Prieskorn,CAR,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,10.200000,,10.200000,173.000000,173.000000,0.000000,0.000000,,17.000000,False
James Mitchell,CAR,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,10.200000,10.185606,10.200000,173.000000,173.000000,0.000000,0.000000,6.500000,17.000000,False
Chase Curtis,NYJ,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,9.700000,,9.700000,165.000000,165.000000,0.000000,0.000000,,17.000000,False
Connor Hulstein,NYJ,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,False,False,0.000000,,,,9.700000,,9.700000,165.000000,165.000000,0.000000,0.000000,,17.000000,False
Luke Musgrave,GB,TE,receivingYards,UNCERTAIN,uncertain fallback because no verified depth source was available,True,False,0.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,9.700000,16.616639,9.700000,164.000000,164.000000,0.000000,0.000000,10.630233,17.000000,False
Jackson Hawes,BUF,TE,receivingYards,DEVELOPMENTAL,Ourlads depth chart,True,False,0.000000,LOW_SAMPLE,SHORTENED_PRIOR_SEASON,UNKNOWN,2.000000,10.239669,2.000000,33.000000,33.000000,0.000000,0.000000,10.600000,17.000000,False
Carsen Ryan,CLE,TE,receivingYards,DEVELOPMENTAL,Ourlads depth chart,False,False,0.000000,,,,1.800000,,1.800000,31.000000,31.000000,0.000000,0.000000,,17.000000,False
